TABELA,FILIAL,DESC FILIAL,DT EMISSAO,GRUPO DE PRODUTO,COD PRODUTO,DESC PRODUTO,QTDE,VLR UNIT.,R$ TOTAL,NATUREZA,NATUREZA DESCR.,DESC NATUREZA,TES,CFOP,C.C,DESC C.C,CLASSE_VALOR,DESC CLASSE VALOR,DOC,FORNECEDOR,DESC FORNECEDOR
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-01-20 00:00:00,PECAS,020609776,MANGUEIRA CAT 2490164,1,257.78,257.78,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,005 - INSUMO INTERMEDIARIO - C/ICMS C/IPI,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101001,BM-01,000751588,34151100,SOTREQ S/A
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-09-18 00:00:00,PECAS,040201733,GUARNICAO MERCEDES A9586970198,1,257.768667,257.768667,2040001,ARLA,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107009,CB-09,191024UFT,"",VANESSA.ALVES
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-09-23 00:00:00,PECAS,040201733,GUARNICAO MERCEDES A9586970198,1,257.768667,257.768667,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107009,CB-09,191024UGW,"",VANESSA.ALVES
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-08-08 00:00:00,PECAS,040201733,GUARNICAO MERCEDES A9586970198,1,257.768667,257.768667,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107039,EH-12,191024U9D,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-06-20 00:00:00,OLEO DIESEL,010800001,DIESEL S 10 ADITIVADO,47,5.484288787234043,257.761573,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,102037,VL-23 TORO RCA-2C95,TROCA0MSG,"",STHEFANNE.CIQUEIRA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-07-09 00:00:00,GASOLINA,010400001,GASOLINA C-COMUM,40,6.44,257.6,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102052,VL-28,000024427,29137764,POSTOS WK GOIANESIA LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-03-24 00:00:00,PECAS,020602310,MANGUEIRA HIDR 6AGR2 3/8 4800,3.4299999999999997,75,257.25,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101002,BM-02,000010260,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-10-01 00:00:00,GASOLINA,010400002,GASOLINA ADITIVADA,47.6,5.389915966386554,256.56,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102031,VL-20 STRADA RBX-3A61,000026136,29137764,POSTOS WK GOIANESIA LTDA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-09-12 00:00:00,OLEO DIESEL,010800001,DIESEL S 10 ADITIVADO,46,5.576834565217391,256.53439,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,102037,VL-23 TORO RCA-2C95,TROCA0NXZ,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-04-15 00:00:00,PECAS,020609398,ELO COFORJA IEL-08/G8,4,64.12935475,256.517419,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101147,CB-20 TGM,TROCA0LOW,"",BRAIANN.ARAGAO
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-10-20 00:00:00,PECAS,020610368,MANCAL CAT 543-3717,1,256.42,256.42,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101130,EH-12 - TGM,000797050,34151100,SOTREQ S/A
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-10-20 00:00:00,PECAS,020610369,MANCAL CAT 543-3720,1,256.42,256.42,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101130,EH-12 - TGM,000797050,34151100,SOTREQ S/A
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-04-03 00:00:00,PECAS,020609626,ANEL CAT 2632875,1,256.25,256.25,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101137,PC-09 - TGM,000762229,34151100,SOTREQ S/A
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-10-03 00:00:00,GASOLINA,010400001,GASOLINA C-COMUM,47.54,5.389987379049222,256.24,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102052,VL-28,000026169,29137764,POSTOS WK GOIANESIA LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-05-23 00:00:00,PECAS,020607179,PORCA SX TRAV CL8,8,32,256,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101001,BM-01,000007756,41420847,PARAFUSOFERR FERRAGENS LTDA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-02-07 00:00:00,PECAS,040200686,TUBULACAO MERCEDES A6954760501,1,255.93,255.93,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,2556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107012,CB-14,000405016,63411623,MARDISA VEICULOS SA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-06-27 00:00:00,GASOLINA,010400001,GASOLINA C-COMUM,39.65,6.440100882723834,255.35,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102052,VL-28,000024176,29137764,POSTOS WK GOIANESIA LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-03-18 00:00:00,PECAS,030400056,PASTILHA DE FREIO DIANT FRASLE,1,255,255,2040006,CONS. DE VEICULOS LEVES-C/ RET,2-DESPESA,015 - USO CONSUMO S/ ICMS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,102044,VL-104,000003773,35358246,REVISA CENTRO AUTOMOTIVO LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-03-18 00:00:00,PECAS,030400320,SAPATA FREIO JOGO FRASLE,1,255,255,2040006,CONS. DE VEICULOS LEVES-C/ RET,2-DESPESA,015 - USO CONSUMO S/ ICMS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,102044,VL-104,000003773,35358246,REVISA CENTRO AUTOMOTIVO LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-01-21 00:00:00,PECAS,030401020,ANEL,0,Infinity,255,2030012,FRETES E CARRETOS,2-DESPESA,300 - FRETE SOBRE COMPRA AVULSO,2352  - AQUISICAO DE SERVICO DE TRANSPORTE  ESTAB.  INDUSTRIAL,302002,MANUTENCAO,101002,BM-02,000028504,39642242,PARCEIRO TRANSPORTES LTDA
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-06-20 00:00:00,PECAS,040201671,SEPARADOR DO GRAMP A9473510026,1,254.636873,254.636873,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107001,CB-01,191024TYY,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-02 00:00:00,PECAS,040201671,SEPARADOR DO GRAMP A9473510026,1,254.636873,254.636873,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107006,CB-06,191024U26,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-06-11 00:00:00,PECAS,040201671,SEPARADOR DO GRAMP A9473510026,1,254.636873,254.636873,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107011,CB-13,191024TX2,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-21 00:00:00,PECAS,040201671,SEPARADOR DO GRAMP A9473510026,1,254.636873,254.636873,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107011,CB-13,191024U64,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-11 00:00:00,PECAS,040201671,SEPARADOR DO GRAMP A9473510026,1,254.636873,254.636873,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107016,CB-18,191024U4G,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-03 00:00:00,PECAS,040201671,SEPARADOR DO GRAMP A9473510026,1,254.636873,254.636873,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107019,CB-21,191024U2E,"",GABRIEL.ANDRADE
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-05-09 00:00:00,GASOLINA,010400001,GASOLINA C-COMUM,40.45,6.289987639060568,254.43,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102052,VL-28,000022972,29137764,POSTOS WK GOIANESIA LTDA
SDE - RATEIOS ENTRADA,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-24 00:00:00,PECAS,040200110,CHAPAS DIVERSAS,12.5,20.352,254.4,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107007,CB-07,000139120,02053835,AGOFER INDUSTRIA E COMERCIO DE METAIS LTDA
SDE - RATEIOS ENTRADA,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-24 00:00:00,PECAS,040200110,CHAPAS DIVERSAS,12.5,20.352,254.4,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107009,CB-09,000139120,02053835,AGOFER INDUSTRIA E COMERCIO DE METAIS LTDA
SDE - RATEIOS ENTRADA,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-24 00:00:00,PECAS,040200110,CHAPAS DIVERSAS,12.5,20.352,254.4,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107012,CB-14,000139120,02053835,AGOFER INDUSTRIA E COMERCIO DE METAIS LTDA
SDE - RATEIOS ENTRADA,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-24 00:00:00,PECAS,040200110,CHAPAS DIVERSAS,12.5,20.352,254.4,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107014,CB-16,000139120,02053835,AGOFER INDUSTRIA E COMERCIO DE METAIS LTDA
SDE - RATEIOS ENTRADA,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-24 00:00:00,PECAS,040200110,CHAPAS DIVERSAS,12.5,20.352,254.4,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107018,CB-20,000139120,02053835,AGOFER INDUSTRIA E COMERCIO DE METAIS LTDA
SDE - RATEIOS ENTRADA,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-24 00:00:00,PECAS,040200110,CHAPAS DIVERSAS,12.5,20.352,254.4,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107021,CB-23,000139120,02053835,AGOFER INDUSTRIA E COMERCIO DE METAIS LTDA
SDE - RATEIOS ENTRADA,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-24 00:00:00,PECAS,040200110,CHAPAS DIVERSAS,12.5,20.352,254.4,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107023,CB-25,000139120,02053835,AGOFER INDUSTRIA E COMERCIO DE METAIS LTDA
SDE - RATEIOS ENTRADA,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-24 00:00:00,PECAS,040200110,CHAPAS DIVERSAS,12.5,20.3496,254.37,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107008,CB-08,000139120,02053835,AGOFER INDUSTRIA E COMERCIO DE METAIS LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-02-18 00:00:00,GASOLINA,010400002,GASOLINA ADITIVADA,41.76,6.090038314176246,254.32,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102035,VL-19 STRADA RCH-3E52,000021103,29137764,POSTOS WK GOIANESIA LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-09-16 00:00:00,GASOLINA,010400001,GASOLINA C-COMUM,40.406,6.289907439489185,254.15,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102031,VL-20 STRADA RBX-3A61,000006150,16921776,PETROLEO BARRO ALTO LTDA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-07 00:00:00,PECAS,040201718,VALVULA TERMOSTATICA,2,127.05,254.1,2040005,CONSERVACAO DE SEMI REBOQUES,2-DESPESA,217 - USO CONS. S/ ICMS E IPI - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107022,CB-24,000002544,38714773,AUTO ELETRICA DO MAICON LTDA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-07 00:00:00,PECAS,040201718,VALVULA TERMOSTATICA,2,127.05,254.1,2040005,CONSERVACAO DE SEMI REBOQUES,2-DESPESA,217 - USO CONS. S/ ICMS E IPI - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107024,CB-26,000002545,38714773,AUTO ELETRICA DO MAICON LTDA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-06-30 00:00:00,MATERIAL DE DESGASTE,020400489,"MANGUEIRA FLEX 3""X1000 FX-212-",1,253.954445,253.954445,2050001,MANUTENCAO DE EQUIPAMENTOS,2-DESPESA,"","",302002,MANUTENCAO,101001,BM-01,TROCA0MUB,"",GABRIEL.ANDRADE
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-02-06 00:00:00,MATERIAL DE DESGASTE,020400489,"MANGUEIRA FLEX 3""X1000 FX-212-",1,253.954444,253.954444,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101001,BM-01,TROCA0KR4,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-09-01 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,15,16.9288,253.932,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101128,EH-10 - TGM,TROCA0NYO,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-28 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,15,16.927746533333334,253.916198,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101089,TE-02,TROCA0NGU,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-28 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,15,16.927746533333334,253.916198,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101134,PC-04 - TGM,TROCA0NGU,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-31 00:00:00,OLEO DIESEL,010800001,DIESEL S 10 ADITIVADO,45,5.6368882,253.659969,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,102055,VL-112,TROCA0OOG,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-29 00:00:00,PECAS,020600130,FILTRO KOMATSU 12Y-979-6180,1,253.434,253.434,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101089,TE-02,TROCA0OL1,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-09-16 00:00:00,MATERIAL ELETRICO,030600058,BUZINA FIAMM HK9L 24V,1,253.377549,253.377549,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101133,EH-15 - TGM,TROCA0NXG,"",VANESSA.ALVES
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-09-10 00:00:00,MATERIAL ELETRICO,030600058,BUZINA FIAMM HK9L 24V,1,253.377549,253.377549,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101136,PC-08 - TGM,TROCA0NUS,"",VANESSA.ALVES
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-08-25 00:00:00,OLEO DIESEL,010800001,DIESEL S 10 ADITIVADO,45,5.6251616888888885,253.132276,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,102037,VL-23 TORO RCA-2C95,TROCA0NPU,"",STHEFANNE.CIQUEIRA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-07-05 00:00:00,GASOLINA,010400001,GASOLINA C-COMUM,39.27,6.440030557677616,252.9,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102052,VL-28,000024365,29137764,POSTOS WK GOIANESIA LTDA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-04-30 00:00:00,OLEO DE MOTOR,010700017,OLEO 15W40 API CI4,14.39,17.5689,252.816471,"",,4-INDEFINIDO,"","",302002,MANUTENCAO,101177,EH-16 TGM,TROCA0M3J,"",GABRIEL.ANDRADE
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-04-30 00:00:00,OLEO DE MOTOR,010700017,OLEO 15W40 API CI4,14.38,17.5689,252.640782,"",,4-INDEFINIDO,"","",302002,MANUTENCAO,101142,CB-15 TGM,TROCA0M3J,"",GABRIEL.ANDRADE
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-08-18 00:00:00,GASOLINA,010400002,GASOLINA ADITIVADA,38.92,6.4899794450154165,252.59,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102052,VL-28,000025209,29137764,POSTOS WK GOIANESIA LTDA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-04-15 00:00:00,UTENSILIOS COM DURACAO,090501140,CORRENTE ACO 10.00MM,3.28,77,252.56,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101143,CB-16 TGM,TROCA0LOY,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-11-17 00:00:00,OLEO DIESEL,010800001,DIESEL S 10 ADITIVADO,45,5.611542,252.51939,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,102037,VL-23 TORO RCA-2C95,TROCA0OYX,"",STHEFANNE.CIQUEIRA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-05-02 00:00:00,PECAS,020608470,ANEL CAT 1314091.000,1,252.13,252.13,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101137,PC-09 - TGM,000766559,34151100,SOTREQ S/A
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-09-23 00:00:00,PECAS,020606621,CUICA MERCEDES A0074209324,1,251.960833,251.960833,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101106,CB-09,TROCA0NZU,"",VANESSA.ALVES
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-21 00:00:00,PECAS,020606621,CUICA MERCEDES A0074209324,1,251.960833,251.960833,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101146,CB-19 TGM,TROCA0OGA,"",VANESSA.ALVES
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-04-24 00:00:00,PECAS,040201552,COXIM MERCEDES A0003235985,1,251.762273,251.762273,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107005,CB-05,191024TMO,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-04-24 00:00:00,PECAS,040201552,COXIM MERCEDES A0003235985,1,251.762273,251.762273,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107005,CB-05,191024TMR,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-14 00:00:00,PECAS,040201552,COXIM MERCEDES A0003235985,1,251.762273,251.762273,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107007,CB-07,191024UJR,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-14 00:00:00,PECAS,040201552,COXIM MERCEDES A0003235985,1,251.762273,251.762273,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107007,CB-07,191024UJW,"",VANESSA.ALVES
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-01-29 00:00:00,PECAS,040201552,COXIM MERCEDES A0003235985,1,251.762273,251.762273,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107009,CB-09,191024T85,"",ALVARO.ISAQUE
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-05-05 00:00:00,GASOLINA,010400002,GASOLINA ADITIVADA,40,6.29,251.6,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,012 - COMP COMBUST/LUBRIF,1653  - COMPRA DE COMBUST./LUBRIF. PARA CONSUM./USUARIO FINAL.,302002,MANUTENCAO,102013,VEICULOS DE TERCEIROS,000022855,29137764,POSTOS WK GOIANESIA LTDA
